eps_t,dt,opt_factor,grad_factor,energy_factor,stddev,|e-norm(H)|
0.00162145,0.009999999999999787,0.00159406,0.00050833,0.00010373,0.03099373,2.45162232
0.00160018,0.009999999999999787,0.00157315,0.00049926,0.00010069,0.03048249,2.45164107
0.00157915,0.009999999999999787,0.00155248,0.00049037,9.774e-05,0.02997979,2.45165922
0.00155836,0.009999999999999787,0.00153205,0.00048166,9.488e-05,0.02948548,2.45167677
0.00153782,0.009999999999999787,0.00151186,0.0004731,9.209e-05,0.02899943,2.45169374
0.00151751,0.009999999999999787,0.0014919,0.00046472,8.939e-05,0.0285215,2.45171016
0.00149744,0.009999999999999787,0.00147218,0.00045649,8.676e-05,0.02805154,2.45172605
0.00147761,0.009999999999999787,0.00145268,0.00044842,8.421e-05,0.02758942,2.45174141
0.00145801,0.009999999999999787,0.00143342,0.00044051,8.173e-05,0.02713502,2.45175628
0.00143864,0.009999999999999787,0.00141439,0.00043274,7.933e-05,0.02668819,2.45177066
0.00141951,0.009999999999999787,0.00139558,0.00042512,7.699e-05,0.02624882,2.45178457
0.0014006,0.009999999999999787,0.00137699,0.00041765,7.472e-05,0.02581677,2.45179802
0.00138192,0.009999999999999787,0.00135863,0.00041031,7.252e-05,0.02539193,2.45181104
0.00136346,0.009999999999999787,0.00134049,0.00040312,7.038e-05,0.02497416,2.45182363
0.00134523,0.009999999999999787,0.00132257,0.00039606,6.831e-05,0.02456336,2.45183581
0.00132721,0.009999999999999787,0.00130487,0.00038913,6.629e-05,0.0241594,2.45184759
0.00130942,0.009999999999999787,0.00128737,0.00038233,6.433e-05,0.02376216,2.45185899
0.00129184,0.009999999999999787,0.0012701,0.00037566,6.243e-05,0.02337154,2.45187001
0.00127448,0.009999999999999787,0.00125303,0.00036911,6.059e-05,0.02298742,2.45188068
0.00125733,0.009999999999999787,0.00123617,0.00036269,5.879e-05,0.0226097,2.451891
0.00124039,0.009999999999999787,0.00121952,0.00035638,5.705e-05,0.02223826,2.45190098
0.00122366,0.009999999999999787,0.00120308,0.00035019,5.537e-05,0.02187299,2.45191064
0.00120714,0.009999999999999787,0.00118684,0.00034412,5.373e-05,0.0215138,2.45191999
0.00119082,0.009999999999999787,0.0011708,0.00033815,5.214e-05,0.02116059,2.45192903
0.0011747,0.009999999999999787,0.00115496,0.0003323,5.059e-05,0.02081324,2.45193777
0.00115879,0.009999999999999787,0.00113932,0.00032656,4.909e-05,0.02047167,2.45194623
0.00114307,0.009999999999999787,0.00112387,0.00032092,4.764e-05,0.02013577,2.45195442
0.00112756,0.009999999999999787,0.00110862,0.00031538,4.622e-05,0.01980545,2.45196233
0.00111223,0.009999999999999787,0.00109356,0.00030994,4.485e-05,0.01948061,2.45196999
0.0010971,0.009999999999999787,0.00107868,0.00030461,4.352e-05,0.01916117,2.45197741
0.00108217,0.009999999999999787,0.001064,0.00029937,4.223e-05,0.01884703,2.45198458
